what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384296356847
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1384296365189
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1384296388318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384296389041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384296452626
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384296455640
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384296455702
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384296455702
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1384296476608
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1384296503016
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384296512677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1384296552492
started,bundle,org.eclipse.jst.common.annotations.ui,1.1.300.v201002081900,"org.eclipse.jst.common.annotations.ui",1384296584432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1384296584524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384296632294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1384296640794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1384296694253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1384296698027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384296719043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384296759098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384296764971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384296854297
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1384296879837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384296884651
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.generate.javadoc",1384296887083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384296887115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384296894292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384296943426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384296962917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384296976891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384296992712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384296994692
opened,view,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui.GenericHistoryView",1384297019777
activated,view,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui.GenericHistoryView",1384297019789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384297035215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384297039040
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1384297043550
closed,view,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui.GenericHistoryView",1384297043560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384297053223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384297083613
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384297088045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384297122433
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1384297127111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384297130194
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.generate.javadoc",1384297132355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384297132388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384297139022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384297221900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384297264472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384297315000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384297531967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384297541037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384297543707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384297680566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384297684109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384297686994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384297712852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1384297764012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384297764034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384298250114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384298357958
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1384298360564
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1384298360568
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1384298360622
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1384298360623
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1384298360695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384298368874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1384298488818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1384298488818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384298488883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384298492909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384298656278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384298664558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384298711870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384298809546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384299240412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384299264953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1384299283175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384299283231
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384299283512
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384299283629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1384299300064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1384299306383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384299310363
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1384299312334
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1384299353528
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1384299367491
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1384299367607
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384299409879
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384299411275
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1384299416332
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384299425456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384299429687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384299429867
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1384299430120
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1384299430252
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1384299466494
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1384299466660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384299493925
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1384299494075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384299494141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384299523695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384299523926
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1384299580873
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1384299586177
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1384299588385
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1384299591298
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1384299592374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384299595440
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1384299595675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384299595739
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1384299602902
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384299603049
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1384299603074
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384299624585
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1384299629452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384299666950
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1384299670393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384299673213
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1384299675626
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384299677101
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1384299677129
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384299684092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1384299687723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384299695874
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1384299705918
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1384299716596
